condition,post_id,position,timestamp,raw_text,processed_text,sentiment
human,DQYB2QXEidj,28,2026-01-07 11:20:00,this piece melted my heart; you go girl 🖤,this piece melted my heart; you go girl :black_heart:,0.5180862545967102
human,DQYB2QXEidj,29,2026-01-09 06:57:00,🔥🔥🔥,:fire: :fire: :fire:,-0.06700560450553894
human,DKcV3N1TsQm,1,2025-06-03 08:04:00,fire bro 🔥🔥,fire bro :fire: :fire:,0.048800259828567505
human,DKcV3N1TsQm,2,2025-06-03 08:06:00,wow - awsome work 🔥 The placements of the „O‘s“ turned out amazing 🙌,wow - awsome work :fire: The placements of the „O‘s“ turned out amazing :raising_hands:,0.8739609718322754
human,DKcV3N1TsQm,3,2025-06-03 08:17:00,"Love this, absolutely firee 🔥🔥","Love this, absolutely firee :fire: :fire:",0.8708067536354065
human,DKcV3N1TsQm,4,2025-06-03 08:58:00,"I love this so much, it’s amazing ❤️🌹🖤","I love this so much, it’s amazing :red_heart: :rose: :black_heart:",0.8437860012054443
human,DKcV3N1TsQm,5,2025-06-03 09:04:00,Insaneee wow love it👏🔥,Insaneee wow love it :clapping_hands: :fire:,0.8110947608947754
human,DKcV3N1TsQm,6,2025-06-03 09:35:00,🔥🔥🔥,:fire: :fire: :fire:,-0.06700560450553894
human,DKcV3N1TsQm,7,2025-06-03 09:37:00,Damn this is very cool🔥,Damn this is very cool :fire:,0.8857880234718323
human,DKcV3N1TsQm,8,2025-06-03 09:39:00,"oh damn, hit em with the button down too! nice! 👌🏼❤️‍🔥","oh damn, hit em with the button down too! nice! :OK_hand_medium-light_skin_tone: :heart_on_fire:",0.5883458852767944
human,DKcV3N1TsQm,9,2025-06-03 09:42:00,❤️🔥🔥🔥,:red_heart: :fire: :fire: :fire:,-0.15832114219665527
human,DKcV3N1TsQm,10,2025-06-03 10:04:00,Oooh that gradient color way is nice 🔥,Oooh that gradient color way is nice :fire:,0.8410050272941589
human,DKcV3N1TsQm,11,2025-06-03 10:22:00,❤️❤️❤️mate this is absolutely stunning my friend,:red_heart: :red_heart: :red_heart: mate this is absolutely stunning my friend,0.8342365622520447
human,DKcV3N1TsQm,12,2025-06-03 10:27:00,😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.2735884189605713
human,DKcV3N1TsQm,13,2025-06-03 11:01:00,This could be a magazine cover 😍,This could be a magazine cover :smiling_face_with_heart-eyes:,-0.16974003612995148
human,DKcV3N1TsQm,14,2025-06-03 11:19:00,Really cool on clothing 😍🔥live the colors so much!!,Really cool on clothing :smiling_face_with_heart-eyes: :fire: live the colors so much!!,0.8244923949241638
human,DKcV3N1TsQm,15,2025-06-03 11:34:00,🔥👌🏻,:fire: :OK_hand_light_skin_tone:,-0.026210449635982513
human,DKcV3N1TsQm,16,2025-06-03 12:10:00,🔥🔥🔥🔥,:fire: :fire: :fire: :fire:,-0.06670954823493958
human,DKcV3N1TsQm,17,2025-06-03 12:26:00,send me the shirt 🔥🔥,send me the shirt :fire: :fire:,0.043967679142951965
human,DKcV3N1TsQm,18,2025-06-03 12:49:00,Yo this is a dope shirt 🔥 Nice work bro,Yo this is a dope shirt :fire: Nice work bro,0.9225492477416992
human,DKcV3N1TsQm,19,2025-06-03 14:22:00,High quality🫶🏾🫶🏾🫶🏾,High quality :heart_hands_medium-dark_skin_tone: :heart_hands_medium-dark_skin_tone: :heart_hands_medium-dark_skin_tone:,0.1317809373140335
human,DKcV3N1TsQm,20,2025-06-03 15:35:00,Great piece of art 🔥🔥🔥🔥,Great piece of art :fire: :fire: :fire: :fire:,0.7742036581039429
human,DKcV3N1TsQm,21,2025-06-03 16:43:00,"You and your group of designer friends, just on fire 🔥🔥. This Typography 👀🫠, WOW!! BAZAAR Magazine Spring Edition yessss 😍😍🥰","You and your group of designer friends, just on fire :fire: :fire: . This Typography :eyes: :melting_face: , WOW!! BAZAAR Magazine Spring Edition yessss :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_hearts:",0.15030309557914734
human,DKcV3N1TsQm,22,2025-06-03 17:42:00,🔥🔥,:fire: :fire:,-0.12845265865325928
human,DKcV3N1TsQm,23,2025-06-03 22:54:00,Love this one bro 🔥🔥🔥🔥😍,Love this one bro :fire: :fire: :fire: :fire: :smiling_face_with_heart-eyes:,0.6416612863540649
human,DKcV3N1TsQm,24,2025-06-04 00:59:00,Wow fantastic work🙌🙌🔥,Wow fantastic work :raising_hands: :raising_hands: :fire:,0.7395378947257996
human,DKcV3N1TsQm,25,2025-06-04 02:52:00,Epic work 🔥🔥🔥,Epic work :fire: :fire: :fire:,0.6988674402236938
human,DKcV3N1TsQm,26,2025-06-04 03:58:00,This is wild bro 🔥,This is wild bro :fire:,0.14932987093925476
human,DKcV3N1TsQm,27,2025-06-04 07:23:00,🔥🔥❤️🔥❤️🔥,:fire: :fire: :red_heart: :fire: :red_heart: :fire:,-0.2791936695575714
human,DKcV3N1TsQm,28,2025-06-04 09:40:00,This is so beautiful ❤️,This is so beautiful :red_heart:,0.8834971785545349
human,DKcV3N1TsQm,29,2025-06-04 09:41:00,❤️❤️❤️❤️,:red_heart: :red_heart: :red_heart: :red_heart:,-0.2718210220336914
human,DKcV3N1TsQm,30,2025-06-04 13:25:00,this is amazing!! 🔥❤️,this is amazing!! :fire: :red_heart:,0.855992317199707
human,DKcV3N1TsQm,31,2025-06-04 23:26:00,Pure ART Bro!😍😍😍,Pure ART Bro! :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,0.5528525114059448
human,DKcV3N1TsQm,32,2025-06-05 07:05:00,"Yoooo this is lit i’m a new fan and i really like your designs, it looks really cool ❤️","Yoooo this is lit i’m a new fan and i really like your designs, it looks really cool :red_heart:",0.9177855849266052
human,DKcV3N1TsQm,33,2025-06-05 09:30:00,👏🏻👏🏻👏🏻,:clapping_hands_light_skin_tone: :clapping_hands_light_skin_tone: :clapping_hands_light_skin_tone:,-0.12015807628631592
human,DKcV3N1TsQm,34,2025-06-06 19:00:00,🔥👏❤️,:fire: :clapping_hands: :red_heart:,-0.3355189561843872
human,DKcV3N1TsQm,35,2025-06-10 19:26:00,Ayy I love it,Ayy I love it,0.9257701635360718
human,DKcV3N1TsQm,36,2025-06-11 20:20:00,Ahh that’s me!,Ahh that’s me!,0.5954163074493408
human,DKcV3N1TsQm,37,2025-06-17 03:31:00,❤️,:red_heart:,-0.04353173077106476
human,DKcV3N1TsQm,38,2025-06-21 06:43:00,🌹🔥,:rose: :fire:,0.0024125128984451294
human,DKcV3N1TsQm,39,2025-08-07 13:46:00,🤩,:star-struck:,0.14315316081047058
human,DKcV3N1TsQm,40,2025-09-02 12:40:00,😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.39260104298591614
human,DVYOc42DJK9,1,2026-03-02 02:43:00,🔥🔥,:fire: :fire:,-0.12845265865325928
human,DVYOc42DJK9,2,2026-03-02 04:07:00,@chevrolet my car blew up,@chevrolet my car blew up,-0.8512204885482788
human,DVYOc42DJK9,3,2026-03-03 06:11:00,😮😮😮😮😮🖤🤍🖤🤍🖤,:face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :black_heart: :white_heart: :black_heart: :white_heart: :black_heart:,-0.2003530114889145
human,DLi3y43shZY,1,2025-06-30 17:33:00,Cute rabbits 🐰,Cute rabbits :rabbit_face:,0.5564035177230835
human,DLi3y43shZY,2,2025-06-30 18:13:00,OMG!!! So many cuteness. Your color palette is so soft and sweet like candy. I’m in love with this 😍💕🫶✨,OMG!!! So many cuteness. Your color palette is so soft and sweet like candy. I’m in love with this :smiling_face_with_heart-eyes: :two_hearts: :heart_hands: :sparkles:,0.7824583053588867
human,DLi3y43shZY,3,2025-06-30 18:35:00,Omigosh I love these so much 🥰,Omigosh I love these so much :smiling_face_with_hearts:,0.7645214796066284
human,DLi3y43shZY,4,2025-06-30 19:25:00,THEY ARE SO CUTE the way they’re just hanging there,THEY ARE SO CUTE the way they’re just hanging there,0.7521570920944214
human,DLi3y43shZY,5,2025-06-30 19:53:00,Where do i get this plant asking for a friend 🥴🥴😻😻😻,Where do i get this plant asking for a friend :woozy_face: :woozy_face: :smiling_cat_with_heart-eyes: :smiling_cat_with_heart-eyes: :smiling_cat_with_heart-eyes:,-0.06869859993457794
human,DLi3y43shZY,6,2025-06-30 20:00:00,This is so cute 🙌👏👏,This is so cute :raising_hands: :clapping_hands: :clapping_hands:,0.6340875029563904
human,DLi3y43shZY,7,2025-07-01 01:37:00,That's adorable! I would love to have a flower like that 😆,That's adorable! I would love to have a flower like that :grinning_squinting_face:,0.7183980941772461
human,DLi3y43shZY,8,2025-07-01 07:06:00,❤️,:red_heart:,-0.04353173077106476
human,DLi3y43shZY,9,2025-07-01 09:30:00,Buns of valley!!! My gosh such a cute idea ❤️,Buns of valley!!! My gosh such a cute idea :red_heart:,0.8772376179695129
human,DLi3y43shZY,10,2025-07-01 11:23:00,So freaking cute 🥰 ❤️,So freaking cute :smiling_face_with_hearts: :red_heart:,0.7074471712112427
human,DLi3y43shZY,11,2025-07-01 15:32:00,This is too cute!!! The colors and the bunnies and everything is perfect 🥹❤️,This is too cute!!! The colors and the bunnies and everything is perfect :face_holding_back_tears: :red_heart:,0.8071831464767456
human,DLi3y43shZY,12,2025-07-01 23:54:00,Ahh!!They're sooo adorable!🤍🤍🤍,Ahh!!They're sooo adorable! :white_heart: :white_heart: :white_heart:,0.793052613735199
human,DLi3y43shZY,13,2025-07-02 01:51:00,😍😍😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.16048428416252136
human,DLi3y43shZY,14,2025-07-02 03:53:00,Bunny overload in the absolute cutest way possible~ I love them so much 🩷,Bunny overload in the absolute cutest way possible~ I love them so much :pink_heart:,0.8419923782348633
human,DLi3y43shZY,15,2025-07-02 04:14:00,Hey there! I’m passionate about Zentangle and mindful doodling—turning simple lines into intricate art. I share my creative journey over at @tangled_euphoria and would love to connect with fellow art lovers. Let’s inspire each other!,Hey there! I’m passionate about Zentangle and mindful doodling—turning simple lines into intricate art. I share my creative journey over at @tangled_euphoria and would love to connect with fellow art lovers. Let’s inspire each other!,0.7999643087387085
human,DLi3y43shZY,16,2025-07-02 06:27:00,Omg sooo cute 🥺 I would love to have one like that!!!!!!,Omg sooo cute :pleading_face: I would love to have one like that!!!!!!,0.8600650429725647
human,DLi3y43shZY,17,2025-07-02 06:37:00,Cute art like this makes me sooooo happy! Thank you 🌸✨🍀,Cute art like this makes me sooooo happy! Thank you :cherry_blossom: :sparkles: :four_leaf_clover:,0.8358445167541504
human,DLi3y43shZY,18,2025-07-02 07:17:00,this is so cute!!!!,this is so cute!!!!,0.8536792993545532
human,DLi3y43shZY,19,2025-07-02 08:15:00,Omg this is soooo cute💞🎀✨,Omg this is soooo cute :revolving_hearts: :ribbon: :sparkles:,0.7184138894081116
human,DLi3y43shZY,20,2025-07-02 13:41:00,They are so cute ahhhhhh!!! 😍😍😍🥹💖💕💖💕,They are so cute ahhhhhh!!! :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :face_holding_back_tears: :sparkling_heart: :two_hearts: :sparkling_heart: :two_hearts:,0.4543946087360382
human,DLi3y43shZY,21,2025-07-02 18:19:00,This is so adorable! 😊💕,This is so adorable! :smiling_face_with_smiling_eyes: :two_hearts:,0.7147128582000732
human,DLi3y43shZY,22,2025-07-03 11:52:00,This is so magical and the cutest ever!! 😭❤️❤️,This is so magical and the cutest ever!! :loudly_crying_face: :red_heart: :red_heart:,0.7706915140151978
human,DLi3y43shZY,23,2025-07-03 14:05:00,bunnyofthevalley <3,bunnyofthevalley <3,0.45343220233917236
human,DLi3y43shZY,24,2025-07-04 01:55:00,😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.2735884189605713
human,DLi3y43shZY,25,2025-07-04 02:53:00,I love this ❤️❤️ so pretty,I love this :red_heart: :red_heart: so pretty,0.863065242767334
human,DLi3y43shZY,26,2025-07-04 04:37:00,Omg! That’s so cuuuute!!!😍,Omg! That’s so cuuuute!!! :smiling_face_with_heart-eyes:,0.7923457026481628
human,DLi3y43shZY,27,2025-07-04 11:59:00,The way I slammed the follow button 😍😍,The way I slammed the follow button :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.3262639045715332
human,DLi3y43shZY,28,2025-07-04 20:15:00,This is so cute imma follow,This is so cute imma follow,0.8582348227500916
human,DLi3y43shZY,29,2025-07-05 01:24:00,ITS SO CUTEEEEE,ITS SO CUTEEEEE,0.8046184778213501
human,DLi3y43shZY,30,2025-07-05 23:00:00,Chef’s kiss ��,Chef’s kiss ��,0.4813888669013977
human,DLi3y43shZY,31,2025-07-06 16:35:00,sho cute,sho cute,0.3085159957408905
human,DLi3y43shZY,32,2025-07-07 05:28:00,THAT'S ACCTUALLY SO CUTEE!! Especially since lily of the valley is one of my favourite (if not my favourite) FLOWER(S)!,THAT'S ACCTUALLY SO CUTEE!! Especially since lily of the valley is one of my favourite (if not my favourite) FLOWER(S)!,0.8926036953926086
human,DLi3y43shZY,33,2025-07-07 09:39:00,Such cuties!! 💕,Such cuties!! :two_hearts:,0.8326438069343567
human,DLi3y43shZY,34,2025-07-07 11:09:00,Help this is so beautiful 😭🫶🏻,Help this is so beautiful :loudly_crying_face: :heart_hands_light_skin_tone:,0.5768781304359436
human,DLi3y43shZY,35,2025-07-07 14:00:00,I really want this in a Tshirt,I really want this in a Tshirt,-0.0036121606826782227
human,DLi3y43shZY,36,2025-07-07 16:08:00,Aww this must be the most buntiful flower ❤️,Aww this must be the most buntiful flower :red_heart:,0.746969997882843
human,DLi3y43shZY,37,2025-07-07 21:26:00,I really like rabbits and lily of the valley. What kind of products will be there? ?,I really like rabbits and lily of the valley. What kind of products will be there? ?,0.5752538442611694
human,DLi3y43shZY,38,2025-07-08 13:25:00,I want this but in a white tiger form,I want this but in a white tiger form,-0.06441082060337067
human,DLi3y43shZY,39,2025-07-09 13:54:00,Oh nooooooo that’s soo cute,Oh nooooooo that’s soo cute,0.8447719812393188
human,DLi3y43shZY,40,2025-07-13 00:12:00,😍Can this be sold as a digital download or print ?,:smiling_face_with_heart-eyes: Can this be sold as a digital download or print ?,-0.05142559856176376
human,DLi3y43shZY,41,2025-07-15 02:09:00,They are so cute ❤️,They are so cute :red_heart:,0.8040436506271362
human,DLi3y43shZY,42,2025-07-15 14:33:00,These are so ADORABLEEEEEEEEEEE !,These are so ADORABLEEEEEEEEEEE !,0.839085578918457
human,DLi3y43shZY,43,2025-07-17 20:07:00,My heart 🥹,My heart :face_holding_back_tears:,-0.4981347322463989
human,DLi3y43shZY,44,2025-07-18 05:28:00,How cute ist this🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,How cute ist this :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts:,0.20388615131378174
human,DLi3y43shZY,45,2025-07-18 13:27:00,❤️❤️❤️❤️❤️,:red_heart: :red_heart: :red_heart: :red_heart: :red_heart:,-0.2252744883298874
human,DLi3y43shZY,46,2025-09-04 00:36:00,👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands:,-0.20890986919403076
human,DLi3y43shZY,47,2025-09-07 14:53:00,"The amount of times I saw this on Pinterest and wondered who was the artist, and the instagram recomended you! so happy now!🥰😮","The amount of times I saw this on Pinterest and wondered who was the artist, and the instagram recomended you! so happy now! :smiling_face_with_hearts: :face_with_open_mouth:",0.8087384700775146
human,DOBuhjxCNNG,1,2025-08-31 10:57:00,magical art🔥🔥🔥,magical art :fire: :fire: :fire:,0.4572347402572632
human,DTr79-Yk6a4,1,2026-01-19 02:25:00,How dare you show us this awesome piece!🔥🙌,How dare you show us this awesome piece! :fire: :raising_hands:,0.8064590692520142
human,DTr79-Yk6a4,2,2026-01-19 02:28:00,Love these man! Cool work 🤌🏻,Love these man! Cool work :pinched_fingers_light_skin_tone:,0.84859699010849
human,DTr79-Yk6a4,3,2026-01-19 02:33:00,"This is absolutely gorgeous, lovely shape design, I want to live there ❤️","This is absolutely gorgeous, lovely shape design, I want to live there :red_heart:",0.8928452730178833
human,DTr79-Yk6a4,4,2026-01-19 03:13:00,So beautiful man! Love it,So beautiful man! Love it,0.9291523098945618
human,DTr79-Yk6a4,5,2026-01-19 03:49:00,I agree with your philosophy and have been trying to do a similar thing of working on a small section of the design process instead of moving on and expanding out quickly,I agree with your philosophy and have been trying to do a similar thing of working on a small section of the design process instead of moving on and expanding out quickly,0.4246801435947418
human,DTr79-Yk6a4,6,2026-01-19 03:57:00,Damn those lineworks! ✨,Damn those lineworks! :sparkles:,0.3346773087978363
human,DTr79-Yk6a4,7,2026-01-19 04:30:00,🔥🔥,:fire: :fire:,-0.12845265865325928
human,DTr79-Yk6a4,8,2026-01-22 15:01:00,❤️😍,:red_heart: :smiling_face_with_heart-eyes:,-0.18949024379253387
human,DTr79-Yk6a4,9,2026-02-08 16:50:00,Sick work! 🙌,Sick work! :raising_hands:,-0.9328163862228394
human,Cy-If2RN884,1,2023-10-28 23:48:00,😍😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.19660240411758423
human,Cy-If2RN884,2,2023-10-29 00:05:00,So schön👏👏👏❤️❤️❤️,So schön :clapping_hands: :clapping_hands: :clapping_hands: :red_heart: :red_heart: :red_heart:,0.4374089539051056
human,Cy-If2RN884,3,2023-10-29 00:10:00,Beautiful🩷💖💗👏👏👏🙏,Beautiful :pink_heart: :sparkling_heart: :growing_heart: :clapping_hands: :clapping_hands: :clapping_hands: :folded_hands:,0.36602118611335754
human,Cy-If2RN884,4,2023-10-29 00:17:00,You are a wonderful artist. I love your art works.,You are a wonderful artist. I love your art works.,0.9396103024482727
human,Cy-If2RN884,5,2023-10-29 00:19:00,😍👏👏,:smiling_face_with_heart-eyes: :clapping_hands: :clapping_hands:,-0.31003305315971375
human,Cy-If2RN884,6,2023-10-29 00:33:00,Wow !!!! 😍🥰🥰🥰,Wow !!!! :smiling_face_with_heart-eyes: :smiling_face_with_hearts: :smiling_face_with_hearts: :smiling_face_with_hearts:,0.21963416039943695
human,Cy-If2RN884,7,2023-10-29 00:33:00,👏👏👏👏👏😍,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :smiling_face_with_heart-eyes:,-0.30946898460388184
human,Cy-If2RN884,8,2023-10-29 01:03:00,Eres un fenómeno 🔥🔥🔥👏👏,Eres un fenómeno :fire: :fire: :fire: :clapping_hands: :clapping_hands:,-0.15003179013729095
human,Cy-If2RN884,9,2023-10-29 01:10:00,Oh!!Tus amapolas❤️,Oh!!Tus amapolas :red_heart:,0.32145053148269653
human,Cy-If2RN884,10,2023-10-29 01:23:00,👏👏😍,:clapping_hands: :clapping_hands: :smiling_face_with_heart-eyes:,-0.4966633915901184
human,Cy-If2RN884,11,2023-10-29 01:32:00,👏👏👏🔥🙌🙌 Abrazo enorme Hermano!,:clapping_hands: :clapping_hands: :clapping_hands: :fire: :raising_hands: :raising_hands: Abrazo enorme Hermano!,0.3002966344356537
human,Cy-If2RN884,12,2023-10-29 01:46:00,Que colorido 😍 amé,Que colorido :smiling_face_with_heart-eyes: amé,0.7577567100524902
human,Cy-If2RN884,13,2023-10-29 02:54:00,Stunning 😍😍😍,Stunning :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,0.5859344005584717
human,Cy-If2RN884,14,2023-10-29 03:27:00,Qué preciosidad,what a beauty,0.8308727741241455
human,Cy-If2RN884,15,2023-10-29 04:04:00,Una maravilla Fermín ❤️,A marvel Fermín :red_heart:,0.01172378659248352
human,Cy-If2RN884,16,2023-10-29 05:05:00,PRECIOSO CAMPO que termina en aquella ARBOLEDA !! -> tiene un DIFUMINADO asi como cierta borrosidad que parece que se MUEVE todo!! Refleja mucho los ELEMENTOS de la NATURALEZA 😍🥰😮😳🧐-> es IMPRESIONANTE esa mezcla de colores y textura!! 🧐🧐😳😮 otra GENIALIDAD 😍 que PINTURA dios mio 🥰🫠,PRECIOSO CAMPO que termina en aquella ARBOLEDA !! -> tiene un DIFUMINADO asi como cierta borrosidad que parece que se MUEVE todo!! Refleja mucho los ELEMENTOS de la NATURALEZA :smiling_face_with_heart-eyes: :smiling_face_with_hearts: :face_with_open_mouth: :flushed_face: :face_with_monocle: -> es IMPRESIONANTE esa mezcla de colores y textura!! :face_with_monocle: :face_with_monocle: :flushed_face: :face_with_open_mouth: otra GENIALIDAD :smiling_face_with_heart-eyes: que PINTURA dios mio :smiling_face_with_hearts: :melting_face:,0.1653589904308319
human,Cy-If2RN884,17,2023-10-29 05:13:00,"😳😮🧐 ramitas , hierbitas, florecitas , pequeños detallitos microscópicos🧐 te pierdes … 😮 un auténtico ESPECTÁCULO visual que agradable 😳🧐 me encanta 😍🥰",":flushed_face: :face_with_open_mouth: :face_with_monocle: ramitas , hierbitas, florecitas , pequeños detallitos microscópicos :face_with_monocle: te pierdes … :face_with_open_mouth: un auténtico ESPECTÁCULO visual que agradable :flushed_face: :face_with_monocle: me encanta :smiling_face_with_heart-eyes: :smiling_face_with_hearts:",0.46262186765670776
human,Cy-If2RN884,18,2023-10-29 05:38:00,Superrrrr😍,Superrrrr :smiling_face_with_heart-eyes:,0.18193921446800232
human,Cy-If2RN884,19,2023-10-29 06:16:00,Hola Fermín Tienes tutoriales o clases grupales online?,"Hello Fermín, do you have online tutorials or group classes?",0.06365802139043808
human,Cy-If2RN884,20,2023-10-29 08:35:00,Impresionante. Una gozada disfrutar tus obras. Un abrazo,Awesome. A pleasure to enjoy your works. A hug,0.9441266655921936
human,Cy-If2RN884,21,2023-10-29 08:43:00,👌👌👏🎨,:OK_hand: :OK_hand: :clapping_hands: :artist_palette:,-0.04148559272289276
human,Cy-If2RN884,22,2023-10-29 09:12:00,"Muito talentoso, parabéns ❤️","Very talented, congratulations :red_heart:",0.9138498902320862
human,Cy-If2RN884,23,2023-10-29 09:31:00,Invita a caminar y mecerse en esa naturaleza tan bella y acogedora. 😍😍😍,Invita a caminar y mecerse en esa naturaleza tan bella y acogedora. :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,0.5070664882659912
human,Cy-If2RN884,24,2023-10-29 09:40:00,😮😮😮😮❤️🙌MAGNÍFICO!!!👏👏,:face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :red_heart: :raising_hands: MAGNÍFICO!!! :clapping_hands: :clapping_hands:,0.014339029788970947
human,Cy-If2RN884,25,2023-10-29 10:35:00,WOW!! ❤️,WOW!! :red_heart:,0.7737264037132263
human,Cy-If2RN884,26,2023-10-29 13:36:00,"The light green areas at the bottom pull the eyes down as if they were the subject. Otherwise, nice.","The light green areas at the bottom pull the eyes down as if they were the subject. Otherwise, nice.",0.7324762344360352
human,Cy-If2RN884,27,2023-11-01 07:50:00,Absolutamente maravilloso !  Que bonito !!!!! 😍😍😍👏👏👏,Absolutamente maravilloso ! Que bonito !!!!! :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :clapping_hands: :clapping_hands: :clapping_hands:,0.7165194749832153
human,Cy-If2RN884,28,2023-11-01 12:29:00,خیلی خیلی عالیه,very very great,0.7263208031654358
human,Cy-If2RN884,29,2023-11-07 07:28:00,It’s amazingly beautiful!!! so inspiring ❤️,It’s amazingly beautiful!!! so inspiring :red_heart:,0.9237704277038574
human,Cy-If2RN884,30,2023-11-07 22:26:00,👏👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,-0.23010461032390594
human,Cy-If2RN884,31,2023-11-08 01:49:00,¿Quién es un autor?,Who is an author?,-0.04045233875513077
human,Cy-If2RN884,32,2023-11-09 13:11:00,👏👏👏👏👏👏👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,-0.1160789281129837
human,Cy-If2RN884,33,2023-11-10 01:15:00,❤️,:red_heart:,-0.04353173077106476
human,Cy-If2RN884,34,2023-11-10 02:41:00,Can you give me  likes ❤️ in my paintings?,Can you give me likes :red_heart: in my paintings?,0.11036542057991028
human,Cy-If2RN884,35,2023-12-03 19:56:00,Nice,Nice,0.24098517000675201
human,Cy-If2RN884,36,2023-12-06 02:25:00,Amazing,Amazing,0.48937636613845825
human,Cy-If2RN884,37,2023-12-11 00:40:00,Beautiful 😍,Beautiful :smiling_face_with_heart-eyes:,0.6481929421424866
human,Cy-If2RN884,38,2023-12-22 16:27:00,👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands:,-0.20890986919403076
human,Cy-If2RN884,39,2023-12-29 10:07:00,💚💙,:green_heart: :blue_heart:,-0.01565752923488617
human,Cy-If2RN884,40,2024-01-05 13:29:00,➡️💎⬅️👌👏💛,:right_arrow: :gem_stone: :left_arrow: :OK_hand: :clapping_hands: :yellow_heart:,-0.042541712522506714
human,Cy-If2RN884,41,2024-01-14 06:05:00,😍😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.19660240411758423
human,Cy-If2RN884,42,2024-01-16 13:20:00,❤️❤️❤️,:red_heart: :red_heart: :red_heart:,-0.21715126931667328
human,Cy-If2RN884,43,2024-01-23 14:25:00,👏 beautiful!,:clapping_hands: beautiful!,0.7634598016738892
human,Cy-If2RN884,44,2024-01-30 00:35:00,🌹,:rose:,-0.05541439354419708
human,Cy-If2RN884,45,2024-02-07 08:30:00,Work,Work,-0.060759902000427246
human,Cy-If2RN884,46,2024-02-07 08:30:00,Nice depth,Nice depth,0.6075239181518555
human,Cy-If2RN884,47,2024-02-07 15:02:00,😍❤️😍,:smiling_face_with_heart-eyes: :red_heart: :smiling_face_with_heart-eyes:,-0.2651711404323578
human,Cy-If2RN884,48,2024-02-15 00:09:00,"Beautiful painting, I love the way you painted the trees and showed light 🙂","Beautiful painting, I love the way you painted the trees and showed light :slightly_smiling_face:",0.8700876235961914
human,Cy-If2RN884,49,2024-02-20 02:17:00,😍,:smiling_face_with_heart-eyes:,-0.2512661814689636
human,Cy-If2RN884,50,2024-02-20 09:09:00,You are amazing,You are amazing,0.8655068278312683
human,DTD6ISFD4Q-,1,2026-01-03 12:14:00,😍,:smiling_face_with_heart-eyes:,-0.2512661814689636
human,DTD6ISFD4Q-,2,2026-01-03 12:16:00,❤️🔥👏😍 ;) 👏🔥❤️,:red_heart: :fire: :clapping_hands: :smiling_face_with_heart-eyes: ;) :clapping_hands: :fire: :red_heart:,-0.01643088459968567
human,DTD6ISFD4Q-,3,2026-01-03 12:27:00,❤️🔥,:red_heart: :fire:,-0.18163657188415527
human,DTD6ISFD4Q-,4,2026-01-03 12:31:00,😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.2735884189605713
human,DTD6ISFD4Q-,5,2026-01-03 12:51:00,Really like the vibes 💫,Really like the vibes :dizzy:,0.7406569719314575
human,DTD6ISFD4Q-,6,2026-01-03 13:27:00,Amazing,Amazing,0.48937636613845825
